Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
51309,North Africa,29-Aug-18,2018,Aug,1,,1,,,1,,Vehicle Accident,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.143170000000, 23.823002000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
45887,US-Mexico Border,28-Aug-18,2018,Aug,1,,1,,,1,,Uknown,"Near Hebbronville, Jim Hogg County, Texas, USA",US Border Patrol,"27.209042291842, -98.672858435937",Central America to US,https://bit.ly/2MEGyu0,Northern America,5
45888,US-Mexico Border,28-Aug-18,2018,Aug,2,,2,,,2,,Drowning,"Canal in El Paso's Lower Valley, El Paso County, Texas, USA",El Paso Times,"31.661041531089, -106.256308555600",Central America to US,https://bit.ly/2MEA91U,Northern America,1
45889,US-Mexico Border,28-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Unspecified - Dimmit, Edwards, Kinney, Maverick, Real, Uvalde or Zavala County, Texas, USA",Zócalo,"29.226621585441, -100.363238881250",Central America to US,https://bit.ly/2NxqgiP,Northern America,1
51306,North Africa,28-Aug-18,2018,Aug,1,,1,,1,,,Excessive Physical Abuse,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51307,Horn of Africa,28-Aug-18,2018,Aug,2,,2,,,2,,Shot,"Near Jijiga, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4mi),"9.322813000000, 42.787821000000",,http://www.mixedmigration.org/4mi/,Eastern Africa,2
45892,US-Mexico Border,27-Aug-18,2018,Aug,1,,1,,,1,,Dehydration,"Ranch west of Falfurrias on U.S. Highway 285, Brooks County, Texas, USA",Brooks County Sheriff via Breitbart,"27.230363790235, -98.193377309015",Central America to US,https://bit.ly/2ozQ2YR,Northern America,1
46019,US-Mexico Border,27-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.057701900000, -112.143021500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
51305,Horn of Africa,27-Aug-18,2018,Aug,1,,1,,,1,,Dehydration,"Near Dikhil, Djibouti",Mixed Migration Monitoring Mechanism Initiative (4mi),"11.102066000000, 42.377063000000",,http://www.mixedmigration.org/4mi/,Eastern Africa,2
45886,US-Mexico Border,26-Aug-18,2018,Aug,1,,1,,,1,,Uknown,"Ranch near Freer, Webb County, Texas, USA",El Mañana,"27.777139204350, -98.712549980078",Central America to US,https://bit.ly/2wsIt9Y,Northern America,1
51304,North Africa,26-Aug-18,2018,Aug,1,,1,,1,,,Vehicle Accident,"Unspecified location in the Sahara desert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.396611000000, 26.693147000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
46108,US-Mexico Border,25-Aug-18,2018,Aug,1,,1,,,,,Exposure,"Near the Sawtooth Mountains, San Diego County, California, USA","San Diego County Medical Examiner, Armadillos Búsqueda y Rescate, Noticias YA","32.525251011768, -116.213988199970",Central America to US,https://bit.ly/2PNC6df,Northern America,5
51302,North Africa,25-Aug-18,2018,Aug,2,,2,,1,1,,Dehydration,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"25.562181000000, 14.257533000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51303,North Africa,25-Aug-18,2018,Aug,1,,1,,1,,,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"27.004996000000, 14.411008000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
45881,Mediterranean,24-Aug-18,2018,Aug,1,1,2,,,1,,Drowning,"Off the coast of Alboran Island, Spain","Eldiario.es, La Vanguardia, El Plural","35.948636914561, -3.036400745508",Western Mediterranean,"https://bit.ly/2obVCAz, https://bit.ly/2PHgQTy, https://bit.ly/2PHCGX1",Uncategorized,3
45882,US-Mexico Border,24-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"Río Bravo, near Reynosa Díaz, Tamaulipas, Mexico","La Tarde, Hoy Tamaulipas","26.202446800000, -98.447132200000",Central America to US,"https://bit.ly/2ocBdeD, https://bit.ly/2NnwphF",Central America,3
45885,US-Mexico Border,24-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Near La Grulla, Starr County, Texas, USA",US Border Patrol,"26.263280364681, -98.649906351343",Central America to US,https://bit.ly/2MB2tSK,Northern America,5
51301,North Africa,24-Aug-18,2018,Aug,2,,2,,2,,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.312078000000, 13.574271000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
45880,US-Mexico Border,23-Aug-18,2018,Aug,1,,1,,1,,,Drowning,"Río Bravo, near Colonia Claudette, Nuevo Laredo, Tamaulipas, Mexico","Hoy Tamaulipas, Milenio","27.429079596371, -99.493085820933",Central America to US,"https://bit.ly/2LvgXhx, https://bit.ly/2wzGXmH",Central America,3
51296,North Africa,23-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.364317000000, 16.907131000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51297,North Africa,23-Aug-18,2018,Aug,4,,4,,2,1,1,Shot,"Benghazi, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"31.986596000000, 20.297225000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51298,Horn of Africa,23-Aug-18,2018,Aug,2,,2,,,2,,Starvation,"Near Bossaso, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"11.275784000000, 49.121736000000",,http://www.mixedmigration.org/4mi/,Eastern Africa,2
51299,North Africa,23-Aug-18,2018,Aug,2,,2,,2,,1,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51300,Sub-Saharan Africa,23-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"St. Louis, Senegal",Mixed Migration Monitoring Mechanism Initiative (4mi),"16.033333000000, -16.500000000000",,http://www.mixedmigration.org/4mi/,Western Africa,2
45870,Mediterranean,22-Aug-18,2018,Aug,2,,2,100,,,,Uknown,68nm south of Malta,Armed Forces of Malta,"34.880925997214, 14.210621078125",Central Mediterranean,"https://bit.ly/2N6rn8W, https://bit.ly/2w4ZM1y",Uncategorized,5
51294,North Africa,22-Aug-18,2018,Aug,2,,2,,,2,1,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"21.424415000000, 23.752598000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51295,North Africa,22-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"18.074280000000, 34.434549000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
45868,US-Mexico Border,21-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Unspecified location, Kenedy County, Texas, USA",US Border Patrol,"26.869714700000, -97.698227200000",Central America to US,https://bit.ly/2LiiCa7,Northern America,5
45879,US-Mexico Border,21-Aug-18,2018,Aug,1,,1,,,,,Drowning,"Water basin south of Mercedes, Hidalgo County, Texas, USA",US Border Patrol,"26.130072391335, -97.914126184131",Central America to US,https://bit.ly/2o2VRhi,Northern America,5
46018,US-Mexico Border,21-Aug-18,2018,Aug,1,,1,,,1,,Exposure,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.057701900000, -112.143021500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
51292,North Africa,21-Aug-18,2018,Aug,1,,1,,1,,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.939648000000, 14.483935000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51293,Sub-Saharan Africa,21-Aug-18,2018,Aug,2,,2,,1,1,1,Uknown,"Kumasi, Ghana",Mixed Migration Monitoring Mechanism Initiative (4mi),"6.666667000000, -1.616667000000",,http://www.mixedmigration.org/4mi/,Western Africa,2
45869,Mediterranean,20-Aug-18,2018,Aug,9,0,9,1,,1,,Drowning,"Off the coast of Ajim, Djerba, Médenine Governorate, Tunisia","IOM Tunisia, Mosaique FM, Kapitalis","33.715692455135, 10.733058079687",Central Mediterranean,"https://bit.ly/2PxVRSK, https://bit.ly/2MMAJd9, https://bit.ly/2LlVW8O, https://bit.ly/2PaDySF, https://bit.ly/2MCOzzH",Uncategorized,3
51288,North Africa,20-Aug-18,2018,Aug,1,,1,,,1,,Vehicle Accident,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.270603000000, 15.464037000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51289,Horn of Africa,20-Aug-18,2018,Aug,1,,1,,,1,,Vehicle Accident,"Near Hargeisa, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"9.511606000000, 44.059039000000",,http://www.mixedmigration.org/4mi/,Eastern Africa,2
51290,Sub-Saharan Africa,20-Aug-18,2018,Aug,1,,1,,,1,1,Uknown,"Abidjan, Cote d'Ivoire",Mixed Migration Monitoring Mechanism Initiative (4mi),"5.316667000000, -4.033333000000",,http://www.mixedmigration.org/4mi/,Western Africa,2
51291,Sub-Saharan Africa,20-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"16.266667000000, -0.050000000000",,http://www.mixedmigration.org/4mi/,Western Africa,2
45866,US-Mexico Border,19-Aug-18,2018,Aug,2,,2,,,,,Drowning,"Canal near La Joya, Hidalgo County, Texas, USA",US Border Patrol,"26.230763988792, -98.471871184867",Central America to US,https://bit.ly/2MIbrgf,Northern America,5
45867,US-Mexico Border,19-Aug-18,2018,Aug,1,,1,,,,,Dehydration,"Ranch Fait, Dimmit County, Texas, USA",Zócalo,"28.411651400000, -99.812493500000",Central America to US,"https://bit.ly/2o2Asol, https://bit.ly/2BFiNg4",Northern America,1
51286,Horn of Africa,19-Aug-18,2018,Aug,2,,2,,,2,,Shot,"Moyale, Ethiopia, on border with Kenya",Mixed Migration Monitoring Mechanism Initiative (4mi),"3.536064000000, 39.065407000000",,http://www.mixedmigration.org/4mi/,Eastern Africa,2
51287,Sub-Saharan Africa,19-Aug-18,2018,Aug,1,,1,,,1,1,Uknown,"Kumasi, Ghana",Mixed Migration Monitoring Mechanism Initiative (4mi),"6.666667000000, -1.616667000000",,http://www.mixedmigration.org/4mi/,Western Africa,2
51539,US-Mexico Border,19-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"All American Canal, Calexico, Imperial County, California, USA",Imperial County Coroner's Office,"32.657186887010, -115.607133287960",Central America to US,,Northern America,5
45858,US-Mexico Border,18-Aug-18,2018,Aug,1,,1,,,1,,Dehydration,"West of Encinal, La Salle County, Texas, USA",La Verdad,"28.030813818040, -99.431382996875",Central America to US,https://bit.ly/2nRFQL7,Northern America,1
45859,US-Mexico Border,18-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"Río Bravo, near Ejido El Saucito, Piedras Negras, Coahuila, Mexico",Zócalo,"28.718945659620, -100.507989046310",Central America to US,https://bit.ly/2nOKSrI,Central America,1
46016,US-Mexico Border,18-Aug-18,2018,Aug,1,,1,,,1,,Exposure,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.915967400000, -111.964844100000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
45854,Mediterranean,17-Aug-18,2018,Aug,8,,8,14,,8,,Drowning,"Unspecified location off the coast of Jebiniana, near Sfax, Tunisia","IOM Tunisia. VPA Africa, Mosaique","34.968617654974, 11.217615369531",Central Mediterranean,"https://bit.ly/2wf6ukV, https://bit.ly/2nOBPqK",Uncategorized,4
45855,US-Mexico Border,17-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Near Highway 77 and Old Refugio Road, Victoria, Victoria County, Texas, USA",US Border Patrol,"28.670797351226, -97.046597961963",Central America to US,https://bit.ly/2Mnbyyz,Northern America,5
45856,US-Mexico Border,17-Aug-18,2018,Aug,1,,1,,,,,Drowning,"Río Bravo, near Hidalgo, Hidalgo County, Texas, USA",US Border Patrol,"26.093725796304, -98.268904886816",Central America to US,https://bit.ly/2Mnbyyz,Northern America,5
45865,US-Mexico Border,17-Aug-18,2018,Aug,1,,1,,,,,Drowning,"Water basin near Mercedes, Hidalgo County, Texas, USA",US Border Patrol,"26.132538237162, -97.912924554492",Central America to US,https://bit.ly/2MIbrgf,Northern America,5
51283,Horn of Africa,17-Aug-18,2018,Aug,1,,1,,,1,,Shot,"Tiyeeglow, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"3.979193000000, 44.511301000000",,http://www.mixedmigration.org/4mi/,Eastern Africa,2
51284,North Africa,17-Aug-18,2018,Aug,2,,2,,1,1,1,Harsh conditions,"Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"18.074280000000, 34.434549000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51285,Sub-Saharan Africa,17-Aug-18,2018,Aug,1,,1,,1,,,Uknown,"Dakar, Senegal",Mixed Migration Monitoring Mechanism Initiative (4mi),"14.692778000000, -17.446667000000",,http://www.mixedmigration.org/4mi/,Western Africa,2
45853,US-Mexico Border,16-Aug-18,2018,Aug,1,,1,,1,,,Drowning,"Río Bravo, near International Bridge II, Piedras Negras, Coahuila, Mexico","Zócalo, La Rancherita del Aire","28.698921580669, -100.511122346290",Central America to US,"https://bit.ly/2MExJPK, https://bit.ly/2N72aeo",Central America,3
51282,North Africa,16-Aug-18,2018,Aug,4,,4,,1,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.930733000000, 15.547833000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
45845,US-Mexico Border,15-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"Río Bravo, near Club Cougars, Piedras Negras, Coahuila, Mexico","Zócalo, SuperChannel 12","28.712224010642, -100.508598909650",Central America to US,"https://bit.ly/2KXAirg, https://bit.ly/2PcVv3O",Central America,3
46014,US-Mexico Border,15-Aug-18,2018,Aug,1,,1,,1,,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.583904100000, -111.754932400000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
51280,North Africa,15-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.187641000000, 23.127265000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51281,North Africa,15-Aug-18,2018,Aug,1,,1,,,1,1,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51278,North Africa,14-Aug-18,2018,Aug,1,,1,,1,,,Sickness and lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.854362000000, 14.589111000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
51279,Horn of Africa,14-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Galkayo, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"6.770377000000, 47.417650000000",,http://www.mixedmigration.org/4mi/,Eastern Africa,2
51550,US-Mexico Border,14-Aug-18,2018,Aug,1,,1,,,1,,Coronary artery atherosclerosis,"3000 block of Dairy Mart Road, San Diego County, California, USA",San Diego County Medical Examiner,"32.545311000000, -117.068314700000",Central America to US,,Northern America,5
45877,US-Mexico Border,13-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Briscoe Ranch, Maverick County, Texas, USA","Zócalo, La Rancherita del Aire","28.741047300000, -100.349789500000",Central America to US,"https://bit.ly/2PED609, https://bit.ly/2BS9BFq",Northern America,3
51275,North Africa,13-Aug-18,2018,Aug,1,,1,,1,,,Sickness and lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.831455000000, 14.584318000000",,http://www.mixedmigration.org/4mi/,Northern Africa,2
