Web ID,Region of Incident,ReportedDate,Reported_Year,Reported_Month,Number Dead,Minimum Estimated Number of Missing,TotalDeadandMissing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality,
45869,Mediterranean,20-Aug-18,2018,Aug,9,0,9,1,,1,,Drowning,"Off the coast of Ajim, Djerba, Médenine Governorate, Tunisia","IOM Tunisia, Mosaique FM, Kapitalis","33.715692455135, 10.733058079687",Central Mediterranean,"https://bit.ly/2PxVRSK, https://bit.ly/2MMAJd9, https://bit.ly/2LlVW8O, https://bit.ly/2PaDySF, https://bit.ly/2MCOzzH",Uncategorized,3,
51288,North Africa,20-Aug-18,2018,Aug,1,,1,,,1,,Vehicle Accident,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.270603000000, 15.464037000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51289,Horn of Africa,20-Aug-18,2018,Aug,1,,1,,,1,,Vehicle Accident,"Near Hargeisa, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"9.511606000000, 44.059039000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
51290,Sub-Saharan Africa,20-Aug-18,2018,Aug,1,,1,,,1,1,Uknown,"Abidjan, Cote d'Ivoire",Mixed Migration Monitoring Mechanism Initiative (4mi),"5.316667000000, -4.033333000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51291,Sub-Saharan Africa,20-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"16.266667000000, -0.050000000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
45866,US-Mexico Border,19-Aug-18,2018,Aug,2,,2,,,,,Drowning,"Canal near La Joya, Hidalgo County, Texas, USA",US Border Patrol,"26.230763988792, -98.471871184867",Central America to US,https,//bit.ly/2MIbrgf,Northern America,5
45867,US-Mexico Border,19-Aug-18,2018,Aug,1,,1,,,,,Dehydration,"Ranch Fait, Dimmit County, Texas, USA",Zócalo,"28.411651400000, -99.812493500000",Central America to US,"https://bit.ly/2o2Asol, https://bit.ly/2BFiNg4",Northern America,1,
51286,Horn of Africa,19-Aug-18,2018,Aug,2,,2,,,2,,Shot,"Moyale, Ethiopia, on border with Kenya",Mixed Migration Monitoring Mechanism Initiative (4mi),"3.536064000000, 39.065407000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
51287,Sub-Saharan Africa,19-Aug-18,2018,Aug,1,,1,,,1,1,Uknown,"Kumasi, Ghana",Mixed Migration Monitoring Mechanism Initiative (4mi),"6.666667000000, -1.616667000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51539,US-Mexico Border,19-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"All American Canal, Calexico, Imperial County, California, USA",Imperial County Coroner's Office,"32.657186887010, -115.607133287960",Central America to US,,Northern America,5,
45858,US-Mexico Border,18-Aug-18,2018,Aug,1,,1,,,1,,Dehydration,"West of Encinal, La Salle County, Texas, USA",La Verdad,"28.030813818040, -99.431382996875",Central America to US,https,//bit.ly/2nRFQL7,Northern America,1
45859,US-Mexico Border,18-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"Río Bravo, near Ejido El Saucito, Piedras Negras, Coahuila, Mexico",Zócalo,"28.718945659620, -100.507989046310",Central America to US,https,//bit.ly/2nOKSrI,Central America,1
46016,US-Mexico Border,18-Aug-18,2018,Aug,1,,1,,,1,,Exposure,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.915967400000, -111.964844100000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
45854,Mediterranean,17-Aug-18,2018,Aug,8,,8,14,,8,,Drowning,"Unspecified location off the coast of Jebiniana, near Sfax, Tunisia","IOM Tunisia. VPA Africa, Mosaique","34.968617654974, 11.217615369531",Central Mediterranean,"https://bit.ly/2wf6ukV, https://bit.ly/2nOBPqK",Uncategorized,4,
45855,US-Mexico Border,17-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Near Highway 77 and Old Refugio Road, Victoria, Victoria County, Texas, USA",US Border Patrol,"28.670797351226, -97.046597961963",Central America to US,https,//bit.ly/2Mnbyyz,Northern America,5
45856,US-Mexico Border,17-Aug-18,2018,Aug,1,,1,,,,,Drowning,"Río Bravo, near Hidalgo, Hidalgo County, Texas, USA",US Border Patrol,"26.093725796304, -98.268904886816",Central America to US,https,//bit.ly/2Mnbyyz,Northern America,5
45865,US-Mexico Border,17-Aug-18,2018,Aug,1,,1,,,,,Drowning,"Water basin near Mercedes, Hidalgo County, Texas, USA",US Border Patrol,"26.132538237162, -97.912924554492",Central America to US,https,//bit.ly/2MIbrgf,Northern America,5
51283,Horn of Africa,17-Aug-18,2018,Aug,1,,1,,,1,,Shot,"Tiyeeglow, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"3.979193000000, 44.511301000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
51284,North Africa,17-Aug-18,2018,Aug,2,,2,,1,1,1,Harsh conditions,"Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"18.074280000000, 34.434549000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51285,Sub-Saharan Africa,17-Aug-18,2018,Aug,1,,1,,1,,,Uknown,"Dakar, Senegal",Mixed Migration Monitoring Mechanism Initiative (4mi),"14.692778000000, -17.446667000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
45853,US-Mexico Border,16-Aug-18,2018,Aug,1,,1,,1,,,Drowning,"Río Bravo, near International Bridge II, Piedras Negras, Coahuila, Mexico","Zócalo, La Rancherita del Aire","28.698921580669, -100.511122346290",Central America to US,"https://bit.ly/2MExJPK, https://bit.ly/2N72aeo",Central America,3,
51282,North Africa,16-Aug-18,2018,Aug,4,,4,,1,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.930733000000, 15.547833000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
45845,US-Mexico Border,15-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"Río Bravo, near Club Cougars, Piedras Negras, Coahuila, Mexico","Zócalo, SuperChannel 12","28.712224010642, -100.508598909650",Central America to US,"https://bit.ly/2KXAirg, https://bit.ly/2PcVv3O",Central America,3,
46014,US-Mexico Border,15-Aug-18,2018,Aug,1,,1,,1,,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.583904100000, -111.754932400000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
51280,North Africa,15-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"22.187641000000, 23.127265000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51281,North Africa,15-Aug-18,2018,Aug,1,,1,,,1,1,Sickness and lack of access to medicines,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51278,North Africa,14-Aug-18,2018,Aug,1,,1,,1,,,Sickness and lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.854362000000, 14.589111000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51279,Horn of Africa,14-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Galkayo, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"6.770377000000, 47.417650000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
51550,US-Mexico Border,14-Aug-18,2018,Aug,1,,1,,,1,,Coronary artery atherosclerosis,"3000 block of Dairy Mart Road, San Diego County, California, USA",San Diego County Medical Examiner,"32.545311000000, -117.068314700000",Central America to US,,Northern America,5,
45877,US-Mexico Border,13-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Briscoe Ranch, Maverick County, Texas, USA","Zócalo, La Rancherita del Aire","28.741047300000, -100.349789500000",Central America to US,"https://bit.ly/2PED609, https://bit.ly/2BS9BFq",Northern America,3,
51275,North Africa,13-Aug-18,2018,Aug,1,,1,,1,,,Sickness and lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.831455000000, 14.584318000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51276,North Africa,13-Aug-18,2018,Aug,2,,2,,2,,,Vehicle Accident,"Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"18.074280000000, 34.434549000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51277,Sub-Saharan Africa,13-Aug-18,2018,Aug,3,,3,,,,,Vehicle Accident,Unspecified location in Cote d'Ivoire,Mixed Migration Monitoring Mechanism Initiative (4mi),"8.615293000000, -4.976938000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
45849,North Africa,12-Aug-18,2018,Aug,2,,2,,,2,1,Fall,"Kenitra, Morocco","Watch the Med Alarm Phone, Association Marocaine des Droits Humains - Section Nador, Caminando Fronteras, eldiario.es","34.501136423278, -6.480526609766",,"https://bit.ly/2MNPzNe, https://bit.ly/2MtqcDo, https://bit.ly/2nQHrAH, https://bit.ly/2PH2r9B, https://bit.ly/2oBrAXb, https://bit.ly/2MMqpCO",Northern Africa,4,
46012,US-Mexico Border,12-Aug-18,2018,Aug,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.057701900000, -112.143021500000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
51274,North Africa,12-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.913685000000, 14.636498000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51271,North Africa,11-Aug-18,2018,Aug,2,,2,,,2,,Vehicle Accident,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.526343000000, 14.389110000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51272,North Africa,11-Aug-18,2018,Aug,1,,1,,1,,,Sickness and lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.911194000000, 14.545869000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51273,North Africa,11-Aug-18,2018,Aug,1,,1,,1,,,Sickness and lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"24.856379000000, 14.585691000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
45847,Mediterranean,10-Aug-18,2018,Aug,1,1,2,66,,1,,Drowning,"Off the coast of Cabo de Gata, Almería, Spain","Salvamento Marítimo, Europa Press","36.689162302075, -2.213042010742",Western Mediterranean,"https://bit.ly/2OCcyvo, https://bit.ly/2OAAkrk",Uncategorized,5,
45848,Sub-Saharan Africa,10-Aug-18,2018,Aug,6,1,7,79,,,,Drowning,"Off the coast of Bakau, The Gambia","IOM The Gambia, AllAfrica","13.532852197015, -16.682755919141",Western African,"https://bit.ly/2MV5BFi, https://bit.ly/2w8E3Vy, https://bit.ly/2wbmeFd",Western Africa,5,
46011,US-Mexico Border,10-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.786126100000, -111.848343600000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
46027,Mediterranean,10-Aug-18,2018,Aug,1,10,11,3,,5,1,Drowning,"Off the coast of Fnideq, Morocco","Presse Tetouan, Fnideq City News, El Faro de Ceuta","35.861086013215, -5.167400566797",Western Mediterranean,"https://bit.ly/2BZaaNQ, https://bit.ly/2NnpTXW, https://bit.ly/2MRSFmO, https://bit.ly/2yZ4AWF",Uncategorized,3,
45835,Mediterranean,9-Aug-18,2018,Aug,9,,9,4,2,,7,Drowning,"Off the coast of Kuşadası, Aydın Province,Turkey",Turkish Coast Guard,"37.843816253407, 27.197843613281",Eastern Mediterranean,"http://www.sahilguvenlik.gov.tr/, https://bit.ly/2OXjvIr, https://bit.ly/2MKGswJ",Uncategorized,5,
51269,Horn of Africa,9-Aug-18,2018,Aug,1,,1,,,1,,Shot,"Metema, Ethiopia-Sudan border",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.953846000000, 36.152215000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51270,Horn of Africa,9-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Near Hargeisa, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"9.511606000000, 44.059039000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
46010,US-Mexico Border,8-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.087759600000, -112.905880200000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
49264,US-Mexico Border,8-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"Rio Bravo, Lajitas, Brewster County, Texas, USA",Brewster County Sheriff's Office,"29.265025644611, -103.782587148190",,,Northern America,5,
51268,North Africa,8-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.620714000000, 21.733862000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
45836,Mediterranean,7-Aug-18,2018,Aug,1,,1,,,,,Drowning,"Off the coast of Demre, Antalya Province Turkey",Turkish Coast Guard,"36.104543591175, 30.033897823613",Eastern Mediterranean,https,//bit.ly/2nmGL5L,Uncategorized,5
45846,Mediterranean,7-Aug-18,2018,Aug,1,,1,,1,,,Drowning,"Off the coast of Cape Trafalgar, Cádiz, Spain","Salvamento Marítimo, Europa Press","36.153127985126, -6.069267257422",Western Mediterranean,"https://bit.ly/2nC4iQo, https://bit.ly/2McJ3Dv",Uncategorized,5,
46005,US-Mexico Border,7-Aug-18,2018,Aug,1,,1,,1,,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.969853700000, -111.427588800000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
51264,North Africa,6-Aug-18,2018,Aug,1,,1,,,1,,Shot,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"26.085045000000, 14.129459000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51265,North Africa,6-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,Sudanese Libyan border,Mixed Migration Monitoring Mechanism Initiative (4mi),"20.558616000000, 24.974334000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51266,North Africa,6-Aug-18,2018,Aug,2,,2,,1,1,1,Excessive Physical Abuse,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"19.635357000000, 27.103538000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51267,Sub-Saharan Africa,6-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.639167000000, -8.002778000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51538,US-Mexico Border,6-Aug-18,2018,Aug,1,,1,,,,,Exposure,"Open field near Calexico, Imperial County, California, USA",Imperial County Coroner's Office,"32.674254592732, -115.417450444980",Central America to US,,Northern America,5,
46001,US-Mexico Border,5-Aug-18,2018,Aug,1,,1,,,1,,Uknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.689844600000, -111.165268700000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
46003,US-Mexico Border,5-Aug-18,2018,Aug,1,,1,,,1,,Drowning,"Cochise County, Arizona, USA",Pima County Office of the Medical Examiner,"31.382007000000, -110.076391000000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
51261,North Africa,5-Aug-18,2018,Aug,2,,2,,2,,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"25.038424000000, 14.133983000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51262,Sub-Saharan Africa,5-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Bafata, Guinea-Bissau",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.639167000000, -8.002778000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51263,Sub-Saharan Africa,5-Aug-18,2018,Aug,2,,2,,,2,2,Vehicle Accident,"Zegoua, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"10.487500000000, -5.653611000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51258,North Africa,4-Aug-18,2018,Aug,1,,1,,1,,,Starvation,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"26.997655000000, 14.295703000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51259,North Africa,4-Aug-18,2018,Aug,1,,1,,,1,1,Sickness and lack of access to medicines,"Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),"18.074280000000, 34.434549000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51260,Sub-Saharan Africa,4-Aug-18,2018,Aug,1,,1,,1,,,Uknown,"Kantchari, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.483333000000, 1.516667000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
45998,US-Mexico Border,3-Aug-18,2018,Aug,1,,1,,,1,,Exposure,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.393510600000, -112.848571900000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
51255,Horn of Africa,3-Aug-18,2018,Aug,1,,1,,,1,,Shot,"Near Mandera, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi),"9.949495000000, 44.696042000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
51256,Sub-Saharan Africa,3-Aug-18,2018,Aug,1,,1,,,1,1,Sickness and lack of access to medicines,"Zinder, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),"13.805278000000, 8.988333000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
51257,Sub-Saharan Africa,3-Aug-18,2018,Aug,2,,2,,,2,2,Vehicle Accident,"Koro, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),"14.063889000000, -3.075278000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
45995,US-Mexico Border,2-Aug-18,2018,Aug,1,,1,,,1,,Exposure,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"32.057701900000, -112.143021500000",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
51252,North Africa,2-Aug-18,2018,Aug,1,,1,,,1,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"25.259769000000, 14.170818000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51253,Horn of Africa,2-Aug-18,2018,Aug,3,,3,,1,1,1,Sickness and lack of access to medicines,"Near Hamaresa, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4mi),"8.366220000000, 39.466646000000",,http,//www.mixedmigration.org/4mi/,Eastern Africa,2
51254,Sub-Saharan Africa,2-Aug-18,2018,Aug,1,,1,,,1,,Vehicle Accident,"Kantchari, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),"12.483333000000, 1.516667000000",,http,//www.mixedmigration.org/4mi/,Western Africa,2
45851,US-Mexico Border,1-Aug-18,2018,Aug,38,,38,,,,,Mixed,"Webb County jurisdiction, Texas",Webb County Office of the Medical Examiner via KGNS,"27.817448700000, -99.012892600000",Central America to US,https,//bit.ly/2LKRYMn,Northern America,1
45993,US-Mexico Border,1-Aug-18,2018,Aug,1,,1,,,1,,Exposure,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,"31.934973186308, -112.840707577590",Central America to US,http,//www.humaneborders.info/app/map.asp,Northern America,5
51249,North Africa,1-Aug-18,2018,Aug,2,,2,,,2,,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"23.092959000000, 22.659192000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
51250,North Africa,1-Aug-18,2018,Aug,1,,1,,,,,Uknown,"Near Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),"29.625085000000, 20.386066000000",,http,//www.mixedmigration.org/4mi/,Northern Africa,2
